District,gnn_embed_0,gnn_embed_1,gnn_embed_2,gnn_embed_3,gnn_embed_4,gnn_embed_5,gnn_embed_6,gnn_embed_7,gnn_embed_8,gnn_embed_9,gnn_embed_10,gnn_embed_11,gnn_embed_12,gnn_embed_13,gnn_embed_14,gnn_embed_15,gnn_embed_16,gnn_embed_17,gnn_embed_18,gnn_embed_19,gnn_embed_20,gnn_embed_21,gnn_embed_22,gnn_embed_23,gnn_embed_24,gnn_embed_25,gnn_embed_26,gnn_embed_27,gnn_embed_28,gnn_embed_29,gnn_embed_30,gnn_embed_31,gnn_embed_32,gnn_embed_33,gnn_embed_34,gnn_embed_35,gnn_embed_36,gnn_embed_37,gnn_embed_38,gnn_embed_39,gnn_embed_40,gnn_embed_41,gnn_embed_42,gnn_embed_43,gnn_embed_44,gnn_embed_45,gnn_embed_46,gnn_embed_47,gnn_embed_48,gnn_embed_49,gnn_embed_50,gnn_embed_51,gnn_embed_52,gnn_embed_53,gnn_embed_54,gnn_embed_55,gnn_embed_56,gnn_embed_57,gnn_embed_58,gnn_embed_59,gnn_embed_60,gnn_embed_61,gnn_embed_62,gnn_embed_63
Goalpara,0.0,0.0,0.0,0.0,164.38156,219.47885,484.70007,0.0,0.0,630.271,280.74765,37.398613,0.0,775.4462,164.95093,0.0,0.0,0.0,160.36703,641.8193,0.0,0.0,0.0,0.0,231.75613,0.0,0.0,131.50558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.18292,0.0,119.26053,0.0,0.0,0.0,0.0,152.1209,156.87434,156.87587,0.0,463.36624,159.84477,203.874,0.0,0.0,60.2334,0.0,0.0,0.0,75.574875,0.0,0.0,477.42432,78.80931,0.0,0.0,0.0
Golaghat,0.0,0.0,0.0,0.0,139.08264,30.34491,299.3008,0.0,0.0,442.8628,186.48465,0.0,0.0,466.8017,209.113,0.0,0.0,0.0,7.939392,338.60733,0.0,0.0,0.0,0.0,65.715225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.1145,0.0,81.26286,0.0,0.0,0.0,0.0,76.90956,52.122692,147.57297,0.0,382.8239,52.528885,0.0,0.0,0.0,160.72064,0.0,0.0,0.0,0.0,0.0,0.0,354.0159,0.0,0.0,0.0,0.0
Hailakandi,0.0,0.0,0.0,0.0,115.13156,66.155914,281.54132,0.0,0.0,392.65335,163.81815,0.91929626,0.0,437.47662,162.05035,0.0,0.0,0.0,32.77614,328.12125,0.0,0.0,0.0,0.0,90.84718,0.0,0.0,15.237274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.53543,0.0,67.626656,0.0,0.0,0.0,0.0,75.07679,48.35236,126.525,0.0,327.57324,62.8424,31.459137,0.0,0.0,112.67255,0.0,0.0,0.0,6.390358,0.0,0.0,309.77402,0.0,0.0,0.0,0.0
Jorhat,0.0,0.0,0.0,0.0,116.66888,76.037674,289.09198,0.0,0.0,398.3703,166.39462,5.1801643,0.0,449.07874,155.7386,0.0,0.0,0.0,40.372498,342.7373,0.0,0.0,0.0,0.0,99.04294,0.0,0.0,22.585434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.29585,0.0,71.502396,0.0,0.0,0.0,0.0,75.70648,56.948395,127.05211,0.0,326.4728,68.07037,43.065887,0.0,0.0,106.67047,0.0,0.0,0.0,13.971642,0.0,0.0,313.37784,2.2683258,0.0,0.0,0.0
Kamrup,0.0,0.0,0.0,0.0,140.50027,192.16318,420.45682,0.0,0.0,541.775,238.97986,31.169693,0.0,668.7676,142.4241,0.0,0.0,0.0,136.83615,550.0452,0.0,0.0,0.0,0.0,203.25041,0.0,0.0,112.90686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.14294,0.0,99.3883,0.0,0.0,0.0,0.0,129.18504,127.23781,138.43726,0.0,398.56403,137.09175,171.9443,0.0,0.0,53.854004,0.0,0.0,0.0,64.68112,0.0,0.0,412.26627,66.8147,0.0,0.0,0.0
Kamrupmetropolitan,0.0,0.0,0.0,0.0,112.04576,160.11395,345.2835,0.0,0.0,440.34302,190.09395,23.68399,0.0,545.1832,119.16107,0.0,0.0,0.0,107.862656,443.9577,0.0,0.0,0.0,0.0,170.53485,0.0,0.0,88.335236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.68796,0.0,76.040375,0.0,0.0,0.0,0.0,104.10747,89.82604,118.19258,0.0,329.861,110.962616,133.36444,0.0,0.0,45.336243,0.0,0.0,0.0,47.72799,0.0,0.0,335.38724,50.323654,0.0,0.0,0.0
Karbianglong,0.0,0.0,0.0,0.0,116.8283,204.45767,383.85977,0.0,0.0,476.715,207.03777,36.081017,0.0,608.818,103.36229,0.0,0.0,0.0,142.9154,510.03772,0.0,0.0,0.0,0.0,209.0028,0.0,0.0,121.14459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.38226,0.0,85.11648,0.0,0.0,0.0,0.0,118.192154,114.145485,119.61203,0.0,342.2009,135.40689,182.01031,0.0,0.0,19.734344,0.0,0.0,0.0,68.997086,0.0,0.0,358.2598,76.19675,0.0,0.0,0.0
Karimganj,0.0,0.0,0.0,0.0,120.31945,58.94052,287.49298,0.0,0.0,404.80716,170.92348,0.0,0.0,447.657,173.81956,0.0,0.0,0.0,28.396698,332.29355,0.0,0.0,0.0,0.0,86.03764,0.0,0.0,10.477982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.73334,0.0,70.84331,0.0,0.0,0.0,0.0,77.32063,50.148277,130.88004,0.0,340.53854,61.191734,24.509766,0.0,0.0,122.85281,0.0,0.0,0.0,3.60775,0.0,0.0,322.3008,0.0,0.0,0.0,0.0
Kokrajhar,0.0,0.0,0.0,0.0,155.41888,4.579834,309.81265,0.0,0.0,473.6781,199.40454,0.0,0.0,481.46497,239.1586,0.0,0.0,0.0,0.0,342.4235,0.0,0.0,0.0,0.0,46.0979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.1056,0.0,90.31858,0.0,0.0,0.0,0.0,75.23719,55.08424,162.13489,0.0,415.84854,44.247894,0.0,0.0,0.0,196.8566,0.0,0.0,0.0,0.0,0.0,0.0,382.19568,0.0,0.0,0.0,0.0
Lakhimpur,0.0,0.0,0.0,0.0,126.631134,61.30255,300.29346,0.0,0.0,422.78848,178.5702,0.0,0.0,467.78415,181.37103,0.0,0.0,0.0,30.838272,349.61453,0.0,0.0,0.0,0.0,89.822296,0.0,0.0,11.802277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.47003,0.0,75.17798,0.0,0.0,0.0,0.0,81.32366,55.41768,135.6519,0.0,356.39597,64.115845,27.927856,0.0,0.0,127.77614,0.0,0.0,0.0,4.157463,0.0,0.0,337.17545,0.0,0.0,0.0,0.0
Morigaon,0.0,0.0,0.0,0.0,148.43669,18.40094,306.63483,0.0,0.0,460.2348,195.78227,0.0,0.0,477.89032,222.96234,0.0,0.0,0.0,0.7220764,343.80933,0.0,0.0,0.0,0.0,55.965897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.87503,0.0,87.32378,0.0,0.0,0.0,0.0,76.686386,58.744293,153.65962,0.0,396.43552,49.163086,0.0,0.0,0.0,178.77408,0.0,0.0,0.0,0.0,0.0,0.0,370.77966,0.0,0.0,0.0,0.0
Nagaon,0.0,0.0,0.0,0.0,109.826614,316.6361,451.4817,0.0,0.0,519.9619,229.46536,64.30639,0.0,721.81866,44.751923,0.0,0.0,0.0,229.69589,636.0435,0.0,0.0,0.0,0.0,302.7785,0.0,0.0,206.41687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.85742,0.0,92.8535,0.0,21.55243,0.0,0.0,147.83763,158.71417,108.41278,0.0,332.8512,190.65918,301.0592,0.0,0.0,0.0,0.0,0.0,0.0,119.90991,0.0,0.0,378.29535,142.33864,0.0,0.0,0.0
Nalbari,0.0,0.0,0.0,0.0,126.07811,305.45865,473.13828,0.0,0.0,560.8751,249.85883,60.7082,0.0,756.50726,69.41202,0.0,0.0,0.0,224.5638,659.4528,0.0,0.0,0.0,0.0,295.77368,0.0,0.0,200.22835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.1566,0.0,102.62517,0.0,8.628647,0.0,0.0,152.82674,169.07478,120.017075,0.0,366.50967,190.44563,293.22797,0.0,0.0,0.0,0.0,0.0,0.0,117.92056,0.0,0.0,411.90988,135.86324,0.0,0.0,0.0
Sivasagar,0.0,0.0,0.0,0.0,112.76387,319.8708,460.3648,0.0,0.0,532.7133,235.18643,66.32257,0.0,737.45575,48.979034,0.0,0.0,0.0,233.35837,648.94885,0.0,0.0,0.0,0.0,306.3639,0.0,0.0,208.15358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.39606,0.0,95.43005,0.0,20.436218,0.0,0.0,152.53922,161.92314,110.81882,0.0,344.75485,194.27815,305.832,0.0,0.0,0.0,0.0,0.0,0.0,120.08326,0.0,0.0,388.75,143.51572,0.0,0.0,0.0
Sonitpur,0.0,0.0,0.0,0.0,113.67186,324.19437,466.70428,0.0,0.0,538.6305,238.1041,63.959557,0.0,744.5586,50.458923,0.0,0.0,0.0,235.21649,656.0399,0.0,0.0,0.0,0.0,310.43054,0.0,0.0,211.0416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.53246,0.0,94.35284,0.0,20.092636,0.0,0.0,153.12373,162.14156,112.19408,0.0,347.0227,195.32083,307.7883,0.0,0.0,0.0,0.0,0.0,0.0,120.71298,0.0,0.0,390.99414,144.48485,0.0,0.0,0.0
Tinsukia,0.0,0.0,0.0,0.0,135.83168,48.157593,308.55435,0.0,0.0,444.64212,188.79391,0.0,0.0,481.17957,199.08559,0.0,0.0,0.0,22.615738,355.68323,0.0,0.0,0.0,0.0,80.051315,0.0,0.0,2.0354462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.1502,0.0,80.32735,0.0,0.0,0.0,0.0,82.55749,58.045338,143.48203,0.0,378.11594,60.97966,16.388916,0.0,0.0,146.62927,0.0,0.0,0.0,0.0,0.0,0.0,354.83765,0.0,0.0,0.0,0.0
Udalguri,0.0,0.0,0.0,0.0,110.62695,336.8507,472.4666,0.0,0.0,541.1669,240.36353,65.65763,0.0,755.58405,43.04413,0.0,0.0,0.0,244.81644,665.5258,0.0,0.0,0.0,0.0,321.11804,0.0,0.0,221.1311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.09288,0.0,93.333206,0.0,24.245728,0.0,0.0,156.3057,163.85208,110.29309,0.0,342.65808,200.5691,319.781,0.0,0.0,0.0,0.0,0.0,0.0,125.7786,0.0,0.0,391.68298,150.90485,0.0,0.0,0.0
Araria,0.0,0.0,0.0,0.0,139.4032,39.9104,308.34375,0.0,0.0,450.66074,190.71254,0.0,0.0,480.7398,206.63446,0.0,0.0,0.0,15.095261,352.7351,0.0,0.0,0.0,0.0,73.52083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.51965,0.0,82.64546,0.0,0.0,0.0,0.0,80.37817,56.908558,148.06209,0.0,385.87384,57.77536,7.00589,0.0,0.0,156.30916,0.0,0.0,0.0,0.0,0.0,0.0,359.42902,0.0,0.0,0.0,0.0
Arwal,0.0,0.0,0.0,0.0,159.90514,227.03711,481.03436,0.0,0.0,617.1289,275.25925,42.760735,0.0,769.3815,154.03299,0.0,0.0,0.0,166.80121,640.3506,0.0,0.0,0.0,0.0,237.00208,0.0,0.0,138.52737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.94073,0.0,118.60954,0.0,0.0,0.0,0.0,152.4891,159.57971,151.69481,0.0,450.75967,162.09715,214.07248,0.0,0.0,49.67639,0.0,0.0,0.0,81.374725,0.0,0.0,470.76456,86.66881,0.0,0.0,0.0
Aurangabad,0.0,0.0,0.0,0.0,114.06149,720.96277,736.8871,0.0,0.0,742.62085,337.13358,163.16998,0.0,1183.4475,0.0,0.0,0.0,0.0,542.30396,1144.5737,0.0,0.0,0.0,0.0,641.0379,0.0,0.0,516.2129,64.62332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.779785,0.0,138.40245,0.0,151.64635,0.0,0.0,255.94356,345.54617,86.5101,0.0,339.44,395.01453,736.97876,0.0,0.0,0.0,0.0,0.0,0.0,314.19232,0.0,0.0,492.17365,381.09488,0.0,0.0,0.0
Banka,0.0,0.0,0.0,0.0,139.75932,33.848602,301.2797,0.0,0.0,442.72858,186.4181,0.0,0.0,468.70398,204.3728,0.0,0.0,0.0,10.574921,342.42047,0.0,0.0,0.0,0.0,67.99182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.14624,0.0,83.18517,0.0,0.0,0.0,0.0,75.31613,56.840885,147.52281,0.0,378.3454,53.86152,1.5517578,0.0,0.0,159.351,0.0,0.0,0.0,0.0,0.0,0.0,354.63794,0.0,0.0,0.0,0.0
Begusarai,0.0,0.0,0.0,0.0,125.58145,59.7959,300.44785,0.0,0.0,422.62234,179.5531,0.0,0.0,468.58597,186.45618,0.0,0.0,0.0,29.012253,346.84042,0.0,0.0,0.0,0.0,89.44382,0.0,0.0,9.965057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.21088,0.0,72.23181,0.0,0.0,0.0,0.0,83.72126,50.08474,135.6814,0.0,360.11172,63.370544,23.062744,0.0,0.0,129.02235,0.0,0.0,0.0,0.0,0.0,0.0,338.53763,0.0,0.0,0.0,0.0
Bhagalpur,0.0,0.0,0.0,0.0,138.1665,34.62674,303.29083,0.0,0.0,444.34552,187.95435,0.0,0.0,472.52936,211.4596,0.0,0.0,0.0,9.952728,343.58484,0.0,0.0,0.0,0.0,69.81142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.30365,0.0,79.80971,0.0,0.0,0.0,0.0,80.85238,50.539783,147.38177,0.0,387.12097,54.60665,0.0,0.0,0.0,158.10666,0.0,0.0,0.0,0.0,0.0,0.0,355.715,0.0,0.0,0.0,0.0
Bhojpur,0.0,0.0,0.0,0.0,122.34648,65.51315,291.84692,0.0,0.0,410.84174,171.16464,0.6740036,0.0,453.5924,168.78899,0.0,0.0,0.0,32.14247,342.09332,0.0,0.0,0.0,0.0,91.28131,0.0,0.0,13.8936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.41302,0.0,73.00245,0.0,0.0,0.0,0.0,75.515915,54.50082,132.48674,0.0,340.6713,64.41084,31.53003,0.0,0.0,120.60185,0.0,0.0,0.0,8.136536,0.0,0.0,322.80826,0.0,0.0,0.0,0.0
Buxar,0.0,0.0,0.0,0.0,113.40057,74.5573,285.51556,0.0,0.0,393.38385,165.83002,3.278511,0.0,446.08252,157.86914,0.0,0.0,0.0,40.570404,337.61954,0.0,0.0,0.0,0.0,98.744415,0.0,0.0,22.465073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.82022,0.0,68.26408,0.0,0.0,0.0,0.0,78.680336,52.68736,124.13907,0.0,327.05722,67.117134,41.257538,0.0,0.0,103.143906,0.0,0.0,0.0,8.957054,0.0,0.0,310.8075,0.54071045,0.0,0.0,0.0
Darbhanga,0.0,0.0,0.0,0.0,107.41511,88.11604,284.3954,0.0,0.0,383.4797,160.13481,5.864792,0.0,441.83246,142.22217,0.0,0.0,0.0,48.300903,337.56064,0.0,0.0,0.0,0.0,108.28212,0.0,0.0,31.730225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.5559,0.0,64.870735,0.0,0.0,0.0,0.0,75.58037,51.71124,120.92114,0.0,308.97238,70.509514,52.339478,0.0,0.0,91.5589,0.0,0.0,0.0,17.361046,0.0,0.0,300.89545,8.007599,0.0,0.0,0.0
Gaya,0.0,0.0,0.0,0.0,173.93822,102.26782,421.73004,0.0,0.0,592.02765,262.17935,7.945389,0.0,668.49023,234.74506,0.0,0.0,0.0,70.407196,517.13464,0.0,0.0,0.0,0.0,134.94098,0.0,0.0,43.202087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.30963,0.0,111.44154,0.0,0.0,0.0,0.0,126.75203,110.578476,169.88461,0.0,483.32053,102.76193,79.237,0.0,0.0,150.16586,0.0,0.0,0.0,20.507355,0.0,0.0,466.80588,10.308685,0.0,0.0,0.0
Gopalganj,0.0,0.0,0.0,0.0,103.12371,106.9899,290.02576,0.0,0.0,381.1855,160.36577,11.472965,0.0,452.52908,130.05739,0.0,0.0,0.0,64.188095,354.48615,0.0,0.0,0.0,0.0,123.49359,0.0,0.0,47.046326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.69,0.0,63.72322,0.0,0.0,0.0,0.0,82.32413,58.24934,114.306404,0.0,303.52237,80.255646,74.07614,0.0,0.0,72.62677,0.0,0.0,0.0,23.729034,0.0,0.0,297.14127,20.458618,0.0,0.0,0.0
Jamui,0.0,0.0,0.0,0.0,143.68074,265.92084,475.4819,0.0,0.0,589.65405,259.01263,50.650436,0.0,757.5979,109.27948,0.0,0.0,0.0,192.66183,648.1902,0.0,0.0,0.0,0.0,265.21014,0.0,0.0,166.12646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.90015,0.0,110.404236,0.0,0.0,0.0,0.0,147.98488,162.31548,138.347,0.0,407.38794,175.36183,251.31262,0.0,0.0,8.442871,0.0,0.0,0.0,99.75787,0.0,0.0,435.99536,108.71739,0.0,0.0,0.0
Jehanabad,0.0,0.0,0.0,0.0,165.49432,227.39493,488.04584,0.0,0.0,631.36255,279.841,40.52027,0.0,778.237,154.42233,0.0,0.0,0.0,166.68579,649.8607,0.0,0.0,0.0,0.0,236.64404,0.0,0.0,139.04715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.02164,0.0,121.69092,0.0,0.0,0.0,0.0,148.90514,164.85399,156.01724,0.0,453.6643,163.0044,214.51492,0.0,0.0,56.421234,0.0,0.0,0.0,85.4364,0.0,0.0,475.6402,85.920334,0.0,0.0,0.0
Kaimur,0.0,0.0,0.0,0.0,92.5448,366.97165,455.68103,0.0,0.0,497.88965,221.05246,78.42893,0.0,731.2022,0.0,0.0,0.0,0.0,269.03882,661.4769,0.0,0.0,0.0,0.0,341.36987,0.0,0.0,246.80113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.87134,0.0,87.35769,0.0,47.550735,0.0,0.0,153.83617,171.39325,90.56809,0.0,292.54788,211.3244,355.24127,0.0,0.0,0.0,0.0,0.0,0.0,144.30193,0.0,0.0,355.60608,175.47156,0.0,0.0,0.0
Katihar,0.0,0.0,0.0,0.0,110.78804,324.96274,459.86954,0.0,0.0,527.47107,232.68779,67.00047,0.0,734.6063,42.938385,0.0,0.0,0.0,236.04105,648.74365,0.0,0.0,0.0,0.0,309.91898,0.0,0.0,212.14757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.92363,0.0,94.25427,0.0,23.110977,0.0,0.0,151.05959,162.52524,109.159836,0.0,336.68918,195.02798,310.05182,0.0,0.0,0.0,0.0,0.0,0.0,123.66822,0.0,0.0,384.04025,147.08913,0.0,0.0,0.0
Khagaria,0.0,0.0,0.0,0.0,102.64151,99.59828,284.40912,0.0,0.0,376.91412,156.328,7.620781,0.0,441.11142,133.07736,0.0,0.0,0.0,55.31598,341.11395,0.0,0.0,0.0,0.0,117.629456,0.0,0.0,39.161026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.02783,0.0,61.899822,0.0,0.0,0.0,0.0,76.733864,50.216,117.6861,0.0,301.75626,74.41956,62.403046,0.0,0.0,79.41127,0.0,0.0,0.0,19.79293,0.0,0.0,292.8283,13.339325,0.0,0.0,0.0
Kishanganj,0.0,0.0,0.0,0.0,137.75446,43.62332,303.34946,0.0,0.0,440.61603,185.20795,0.0,0.0,471.63864,195.91179,0.0,0.0,0.0,18.027908,348.90112,0.0,0.0,0.0,0.0,75.14259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.7495,0.0,82.91697,0.0,0.0,0.0,0.0,76.991714,59.958466,144.53583,0.0,371.8897,58.111748,12.958954,0.0,0.0,150.08115,0.0,0.0,0.0,1.8731842,0.0,0.0,350.5899,0.0,0.0,0.0,0.0
Lakhisarai,0.0,0.0,0.0,0.0,140.44478,261.02875,469.91394,0.0,0.0,581.10657,256.72067,49.081802,0.0,749.2994,111.76694,0.0,0.0,0.0,189.51233,637.4269,0.0,0.0,0.0,0.0,261.99292,0.0,0.0,162.85052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.67548,0.0,107.471054,0.0,0.0,0.0,0.0,148.01074,156.63864,136.81677,0.0,405.2255,171.98369,245.05988,0.0,0.0,8.4183655,0.0,0.0,0.0,95.05072,0.0,0.0,432.83563,105.82443,0.0,0.0,0.0
Madhepura,0.0,0.0,0.0,0.0,88.017746,358.18066,442.19855,0.0,0.0,480.96225,209.55698,73.506424,0.0,704.19434,0.0,0.0,0.0,0.0,257.37537,636.79407,0.0,0.0,0.0,0.0,333.9068,0.0,0.0,236.02576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.12006,0.0,80.986465,0.0,45.62613,0.0,0.0,145.71814,156.09277,91.72896,0.0,284.689,203.08937,340.1248,0.0,0.0,0.0,0.0,0.0,0.0,136.34781,0.0,0.0,339.47073,166.06032,0.0,0.0,0.0
Madhubani,0.0,0.0,0.0,0.0,83.4306,134.96872,278.0341,0.0,0.0,346.28284,144.41168,15.627914,0.0,433.85675,97.994644,0.0,0.0,0.0,82.33667,346.44507,0.0,0.0,0.0,0.0,144.93182,0.0,0.0,66.87782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.8836,0.0,51.445553,0.0,0.0,0.0,0.0,82.52721,49.602654,100.15837,0.0,267.35815,87.7863,97.78117,0.0,0.0,34.565918,0.0,0.0,0.0,30.27285,0.0,0.0,264.08188,34.692245,0.0,0.0,0.0
Munger,0.0,0.0,0.0,0.0,120.98886,57.321167,289.01233,0.0,0.0,407.34192,171.32877,0.0,0.0,449.48557,179.11386,0.0,0.0,0.0,25.816147,332.32907,0.0,0.0,0.0,0.0,85.79843,0.0,0.0,7.258911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.70648,0.0,69.690674,0.0,0.0,0.0,0.0,78.28518,46.34254,132.85893,0.0,347.06674,60.22899,20.21585,0.0,0.0,126.09837,0.0,0.0,0.0,0.0,0.0,0.0,325.0838,0.0,0.0,0.0,0.0
Muzaffarpur,0.0,0.0,0.0,0.0,69.88315,391.5218,434.5337,0.0,0.0,448.68192,196.79623,81.989044,0.0,694.4299,0.0,0.0,0.0,0.0,282.60284,639.8129,0.0,0.0,0.0,0.0,359.30927,0.0,0.0,262.56177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.161026,0.0,71.74492,0.0,66.114075,0.0,0.0,149.3815,156.71031,74.81383,0.0,247.59554,215.31595,373.48148,0.0,0.0,0.0,0.0,0.0,0.0,148.61624,0.0,0.0,311.41864,187.46767,0.0,0.0,0.0
Nalanda,0.0,0.0,0.0,0.0,166.57065,232.5029,495.2437,0.0,0.0,638.3814,284.39825,43.65953,0.0,792.3341,155.104,0.0,0.0,0.0,172.6333,660.94135,0.0,0.0,0.0,0.0,241.73383,0.0,0.0,143.73337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.4336,0.0,123.94644,0.0,0.0,0.0,0.0,153.90627,169.49738,155.99808,0.0,459.23996,166.87778,221.37701,0.0,0.0,53.42206,0.0,0.0,0.0,87.93837,0.0,0.0,484.6195,90.169174,0.0,0.0,0.0
Nawada,0.0,0.0,0.0,0.0,153.54079,237.25995,474.05554,0.0,0.0,602.1889,266.4088,44.981552,0.0,756.414,133.7893,0.0,0.0,0.0,173.52524,635.43744,0.0,0.0,0.0,0.0,242.91168,0.0,0.0,146.22958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.88483,0.0,115.767715,0.0,0.0,0.0,0.0,145.40842,161.17226,146.76035,0.0,426.39508,164.10265,223.68402,0.0,0.0,37.296844,0.0,0.0,0.0,90.34685,0.0,0.0,453.6883,93.72092,0.0,0.0,0.0
Pashchimchamparan,0.0,0.0,0.0,0.0,92.92008,116.11673,277.1222,0.0,0.0,356.98413,148.37268,14.016216,0.0,432.0539,111.18149,0.0,0.0,0.0,70.15323,342.5999,0.0,0.0,0.0,0.0,129.1466,0.0,0.0,54.101654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0902,0.0,58.341434,0.0,0.0,0.0,0.0,78.57025,54.780666,106.12714,0.0,279.57092,81.443344,83.347885,0.0,0.0,54.861404,0.0,0.0,0.0,27.476982,0.0,0.0,274.68576,26.442642,0.0,0.0,0.0
Patna,0.0,0.0,0.0,0.0,117.06346,316.87946,462.14716,0.0,0.0,538.8176,236.24213,64.90495,0.0,737.933,48.633453,0.0,0.0,0.0,229.6469,649.27496,0.0,0.0,0.0,0.0,303.5664,0.0,0.0,205.5939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.3436,0.0,98.77351,0.0,18.15239,0.0,0.0,146.59279,164.92259,115.20813,0.0,343.38153,192.0878,302.30594,0.0,0.0,0.0,0.0,0.0,0.0,123.87555,0.0,0.0,391.42944,141.64214,0.0,0.0,0.0
Purbachamparan,0.0,0.0,0.0,0.0,104.73383,136.12279,313.38803,0.0,0.0,402.8949,170.27792,18.973293,0.0,491.30627,117.60124,0.0,0.0,0.0,87.3152,394.8535,0.0,0.0,0.0,0.0,148.39189,0.0,0.0,69.23009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.9476,0.0,68.82463,0.0,0.0,0.0,0.0,90.49721,73.07094,114.59385,0.0,308.10052,95.53644,106.29492,0.0,0.0,54.392944,0.0,0.0,0.0,37.95249,0.0,0.0,308.9474,37.209015,0.0,0.0,0.0
Purnia,0.0,0.0,0.0,0.0,111.68132,328.84845,464.56946,0.0,0.0,532.1989,235.1341,66.83516,0.0,741.51483,44.237976,0.0,0.0,0.0,238.8671,655.6554,0.0,0.0,0.0,0.0,313.13843,0.0,0.0,215.4205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.73306,0.0,93.652756,0.0,22.951935,0.0,0.0,154.12625,163.16159,108.906555,0.0,340.01587,197.55824,313.6092,0.0,0.0,0.0,0.0,0.0,0.0,124.07251,0.0,0.0,386.94226,148.73994,0.0,0.0,0.0
Rohtas,0.0,0.0,0.0,0.0,163.53629,0.0,312.37708,0.0,0.0,487.88812,209.07457,0.0,0.0,486.69434,265.21893,0.0,0.0,0.0,0.0,337.55533,0.0,0.0,0.0,0.0,30.258087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.3602,0.0,93.22275,0.0,0.0,0.0,0.0,79.21407,52.58349,168.03067,0.0,439.7287,36.931435,0.0,0.0,0.0,218.39818,0.0,0.0,0.0,0.0,0.0,0.0,398.5946,0.0,0.0,0.0,0.0
Saharsa,0.0,0.0,0.0,0.0,103.78815,95.93906,283.99066,0.0,0.0,375.93616,157.22595,7.2110023,0.0,440.77902,137.57751,0.0,0.0,0.0,54.132294,339.9975,0.0,0.0,0.0,0.0,114.56052,0.0,0.0,37.97751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.1635,0.0,61.17384,0.0,0.0,0.0,0.0,79.44387,50.26009,116.118164,0.0,304.44534,73.99239,59.334747,0.0,0.0,82.46985,0.0,0.0,0.0,17.600632,0.0,0.0,295.46808,12.780701,0.0,0.0,0.0
